id,created_at,id_str,text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,extended_entities,retweeted_status,quoted_status_id,quoted_status_id_str,quoted_status
822489057087389700,Fri Jan 20 17:00:46 +0000 2017,822489057087389700,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,6320,17965,False,False,False,False,en,,,,,
822244816520155136,Fri Jan 20 00:50:15 +0000 2017,822244816520155136,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,9739,34629,False,False,False,False,en,,,,,
821886076407029760,Thu Jan 19 01:04:45 +0000 2017,821886076407029760,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,2275,11209,False,False,False,False,en,,,,,
821765923262631936,Wed Jan 18 17:07:18 +0000 2017,821765923262631936,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,1634,8327,False,False,False,False,en,,,,,
821421320206483457,Tue Jan 17 18:17:58 +0000 2017,821421320206483457,RT @dog_rates: This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co…,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,5501,0,False,False,,,en,,,,,
821153421864615936,Tue Jan 17 00:33:26 +0000 2017,821153421864615936,@imgur for a polar bear tho I'd say 13/10 is appropriate,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",821152592717697024,821152592717697024,113211856,113211856,imgur,WeRateDogs®,,,,,False,10,254,False,False,,,en,,,,,
821107785811234820,Mon Jan 16 21:32:06 +0000 2017,821107785811234820,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 1… https://t.co/NmJVp6Ls4N,True,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,2109,9517,False,False,False,False,en,,,,,
820837357901512704,Mon Jan 16 03:37:31 +0000 2017,820837357901512704,RT @dog_rates: This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5…,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,6642,0,False,False,,,en,,,,,
820690176645140481,Sun Jan 15 17:52:40 +0000 2017,820690176645140481,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,3189,12116,False,False,False,False,en,,,,,
820446719150292993,Sun Jan 15 01:45:15 +0000 2017,820446719150292993,RT @dog_rates: This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,2545,0,False,False,False,False,en,,,,,
820078625395449857,Sat Jan 14 01:22:35 +0000 2017,820078625395449857,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,6203,19641,False,False,False,False,en,,,,,
819952236453363712,Fri Jan 13 17:00:21 +0000 2017,819952236453363712,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:… https://t.co/3UFtdZEa0l",True,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,1163,5288,False,False,False,False,en,,,,,
819711362133872643,Fri Jan 13 01:03:12 +0000 2017,819711362133872643,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,3075,13259,False,False,False,False,en,,,,,
819347104292290561,Thu Jan 12 00:55:47 +0000 2017,819347104292290561,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultan… https://t.co/YGAv4jBs5A,True,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,1188,7164,False,False,False,False,en,,,,,
819227688460238848,Wed Jan 11 17:01:16 +0000 2017,819227688460238848,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,6642,22900,False,False,False,False,en,,,,,
819015331746349057,Wed Jan 11 02:57:26 +0000 2017,819015331746349057,RT @dog_rates: This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,18798,0,False,False,False,False,en,,,,,
819004803107983360,Wed Jan 11 02:15:36 +0000 2017,819004803107983360,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,36513,86377,False,False,False,False,en,,,,,
818627210458333184,Tue Jan 10 01:15:10 +0000 2017,818627210458333184,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,7460,22249,False,False,False,False,en,,,,,
818588835076603904,Mon Jan 09 22:42:41 +0000 2017,818588835076603904,RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,6051,0,False,False,False,False,en,,,,,
818307523543449600,Mon Jan 09 04:04:51 +0000 2017,818307523543449600,RT @dog_rates: Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i…,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,7978,0,False,False,,,en,,,,,
818145370475810820,Sun Jan 08 17:20:31 +0000 2017,818145370475810820,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,2535,12170,False,False,False,False,en,,,,,
817827839487737858,Sat Jan 07 20:18:46 +0000 2017,817827839487737858,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,26782,51243,False,False,False,False,en,,,,,
817536400337801217,Sat Jan 07 01:00:41 +0000 2017,817536400337801217,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/1… https://t.co/tFqQLwSBiH",True,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,2924,11685,False,False,False,False,en,,,,,
817423860136083457,Fri Jan 06 17:33:29 +0000 2017,817423860136083457,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,14521,33531,False,False,False,False,en,,,,,
817181837579653120,Fri Jan 06 01:31:47 +0000 2017,817181837579653120,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,8382,0,False,False,False,False,en,,,,,
817120970343411712,Thu Jan 05 21:29:55 +0000 2017,817120970343411712,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,2573,12142,False,False,False,False,en,,,,,
816829038950027264,Thu Jan 05 02:09:53 +0000 2017,816829038950027264,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,4678,0,False,False,False,False,en,,,,,
816697700272001025,Wed Jan 04 17:27:59 +0000 2017,816697700272001025,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,2157,9713,False,False,False,False,en,,,,,
816336735214911488,Tue Jan 03 17:33:39 +0000 2017,816336735214911488,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,1930,8557,False,False,False,False,en,,,,,
816062466425819140,Mon Jan 02 23:23:48 +0000 2017,816062466425819140,"RT @dog_rates: Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://…",False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,1009,0,False,False,,,en,,,,,
815990720817401858,Mon Jan 02 18:38:42 +0000 2017,815990720817401858,Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!… https://t.co/bcVPkqufuu,True,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,1009,4916,False,False,False,False,en,,,,,
815745968457060357,Mon Jan 02 02:26:09 +0000 2017,815745968457060357,RT @dog_rates: Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets h…,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,4095,0,False,False,,,en,,,,,
815639385530101762,Sun Jan 01 19:22:38 +0000 2017,815639385530101762,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,1638,8181,False,False,False,False,en,,,,,
814986499976527872,Sat Dec 31 00:08:17 +0000 2016,814986499976527872,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,1268,7617,False,False,False,False,en,,,,,
814578408554463233,Thu Dec 29 21:06:41 +0000 2016,814578408554463233,RT @dog_rates: Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https:/…,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,5790,0,False,False,,,en,,,,,
814153002265309185,Wed Dec 28 16:56:16 +0000 2016,814153002265309185,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,8600,28623,False,False,False,False,en,,,,,
813910438903693312,Wed Dec 28 00:52:25 +0000 2016,813910438903693312,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,1848,9258,False,False,False,False,en,,,,,
813800681631023104,Tue Dec 27 17:36:16 +0000 2016,813800681631023104,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,1743,8280,False,False,False,False,en,,,,,
813202720496779264,Mon Dec 26 02:00:11 +0000 2016,813202720496779264,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,1804,9199,False,False,False,False,en,,,,,
813172488309972993,Mon Dec 26 00:00:03 +0000 2016,813172488309972993,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,1907,9231,False,False,False,False,en,,,,,
813142292504645637,Sun Dec 25 22:00:04 +0000 2016,813142292504645637,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,2366,8452,False,False,False,False,en,,,,,
813127251579564032,Sun Dec 25 21:00:18 +0000 2016,813127251579564032,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,3111,11773,False,False,False,False,en,,,,,
813096984823349248,Sun Dec 25 19:00:02 +0000 2016,813096984823349248,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,3609,10534,False,False,False,False,en,,,,,
813066809284972545,Sun Dec 25 17:00:08 +0000 2016,813066809284972545,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,1943,7916,False,False,False,False,en,,,,,
812781120811126785,Sat Dec 24 22:04:54 +0000 2016,812781120811126785,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,1890,7526,False,False,False,False,en,,,,,
812503143955202048,Sat Dec 24 03:40:19 +0000 2016,812503143955202048,I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family… https://t.co/MCFrxiC7NZ,True,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,1208,6038,False,False,False,False,en,,,,,
812372279581671427,Fri Dec 23 19:00:19 +0000 2016,812372279581671427,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,3641,13607,False,False,False,False,en,,,,,
811744202451197953,Thu Dec 22 01:24:33 +0000 2016,811744202451197953,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,1583,7515,False,False,False,False,en,,,,,
811627233043480576,Wed Dec 21 17:39:46 +0000 2016,811627233043480576,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,3064,12727,False,False,False,False,en,,,,,
810984652412424192,Mon Dec 19 23:06:23 +0000 2016,810984652412424192,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:… https://t.co/1MI8h6XjMY",True,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,1434,5311,False,False,False,False,en,,,,,
810657578271330305,Mon Dec 19 01:26:42 +0000 2016,810657578271330305,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,2626,10933,False,False,False,False,en,,,,,
810254108431155201,Sat Dec 17 22:43:27 +0000 2016,810254108431155201,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then… https://t.co/ElJPHbfSMy",True,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,3364,14637,False,False,False,False,en,,,,,
809808892968534016,Fri Dec 16 17:14:20 +0000 2016,809808892968534016,RT @dog_rates: This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,4867,0,False,False,False,False,en,,,,,
809220051211603969,Thu Dec 15 02:14:29 +0000 2016,809220051211603969,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet p… https://t.co/2JjYys5zMP,True,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,5568,19856,False,False,False,False,en,,,,,
808838249661788160,Wed Dec 14 00:57:20 +0000 2016,808838249661788160,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,3024,10097,False,False,False,False,en,,,,,
808501579447930884,Tue Dec 13 02:39:32 +0000 2016,808501579447930884,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,2591,11284,False,False,False,False,en,,,,,
808134635716833280,Mon Dec 12 02:21:26 +0000 2016,808134635716833280,RT @dog_rates: This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,5883,0,False,False,False,False,en,,,,,
808001312164028416,Sun Dec 11 17:31:39 +0000 2016,808001312164028416,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,3525,12501,False,False,False,False,en,,,,,
807106840509214720,Fri Dec 09 06:17:20 +0000 2016,807106840509214720,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,55079,117857,False,False,False,False,en,,,,,
807010152071229440,Thu Dec 08 23:53:08 +0000 2016,807010152071229440,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop tha… https://t.co/IARUfU6khr,True,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,3854,13054,False,False,False,False,en,,,,,
806620845233815552,Wed Dec 07 22:06:10 +0000 2016,806620845233815552,RT @dog_rates: Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.c…,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,5510,0,False,False,,,en,,,,,
806542213899489280,Wed Dec 07 16:53:43 +0000 2016,806542213899489280,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,2352,10198,False,False,False,False,en,,,,,
806219024703037440,Tue Dec 06 19:29:28 +0000 2016,806219024703037440,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating.… https://t.co/7Mgf5xvIAQ,True,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,1187,6428,False,False,False,False,en,,,,,
805932879469572096,Tue Dec 06 00:32:26 +0000 2016,805932879469572096,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talen… https://t.co/3P9dKV5Me1,True,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,1921,8258,False,False,False,False,en,,,,,
805823200554876929,Mon Dec 05 17:16:37 +0000 2016,805823200554876929,RT @dog_rates: This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,7980,0,False,False,False,False,en,,,,,
805487436403003392,Sun Dec 04 19:02:24 +0000 2016,805487436403003392,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12… https://t.co/N83oNm5L9L",True,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,2519,8775,False,False,False,False,en,,,,,
804738756058218496,Fri Dec 02 17:27:25 +0000 2016,804738756058218496,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,3809,13677,False,False,False,False,en,,,,,
804413760345620481,Thu Dec 01 19:56:00 +0000 2016,804413760345620481,RT @dog_rates: This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,3225,0,False,False,False,False,en,,,,,
803773340896923648,Wed Nov 30 01:31:12 +0000 2016,803773340896923648,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,2736,10047,False,False,False,False,en,,,,,
803638050916102144,Tue Nov 29 16:33:36 +0000 2016,803638050916102144,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,4136,10923,False,False,False,False,en,,,,,
803321560782307329,Mon Nov 28 19:35:59 +0000 2016,803321560782307329,RT @dog_rates: This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb…,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,5304,0,False,False,,,en,,,,,
802952499103731712,Sun Nov 27 19:09:28 +0000 2016,802952499103731712,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,1989,8997,False,False,False,False,en,,,,,
802600418706604034,Sat Nov 26 19:50:26 +0000 2016,802600418706604034,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable https://t.co/urhl90ZE1O,False,,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",,,,,,WeRateDogs®,,,,,False,1458,7089,False,False,False,False,en,,,,,
802323869084381190,Sat Nov 26 01:31:31 +0000 2016,802323869084381190,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*… https://t.co/8Cbu9eKkfG,True,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,5806,16150,False,False,False,False,en,,,,,
802239329049477120,Fri Nov 25 19:55:35 +0000 2016,802239329049477120,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 1… https://t.co/wG8NYg87Hw,True,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,2616,9069,False,False,False,False,en,,,,,
801958328846974976,Fri Nov 25 01:18:59 +0000 2016,801958328846974976,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,1718,7737,False,False,False,False,en,,,,,
801538201127157760,Wed Nov 23 21:29:33 +0000 2016,801538201127157760,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,WeRateDogs®,,,,,False,2057,8212,False,False,False,False,en,,,,,
